,DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
271,31:02.5,46.406000000000006,153.175,10.0,6.5,Mw,556.0,,,1.1,NEI,2008030340.0
272,09:09.2,56.33,-152.91,16.0,6.0,ML,0.0,,,,AK,
273,13:55.5,39.457,73.83,9.0,7.3,Ms,122.0,,,0.0,NEI,1974081140.0
274,54:52.5,-36.985,-73.303,11.9,6.0,Mb,182.0,,,1.06,NEI,1990042140.0
275,43:11.5,-9.815,108.35600000000001,33.0,6.5,Ms,73.0,,,0.0,NEI,1974090740.0
276,43:54.9,-24.133000000000003,-175.864,33.0,7.7,Ms,104.0,,,1.53,NEI,1982121940.0
277,28:17.2,-0.278,12.917,33.0,6.2,Ms,122.0,,,0.0,NEI,1974092340.0
278,59:49.8,-12.5,-77.786,6.0,7.2,Ms,131.0,,,0.0,NEI,1974110940.0
279,52:40.4,-58.299,-27.371,33.0,6.0,Mb,44.0,,,0.0,NEI,1974100740.0
280,50:58.1,17.3,-62.0,47.0,7.5,Ms,186.0,,,0.0,NEI,1974100840.0
281,32:10.6,-4.138999999999999,102.82700000000001,21.0,6.0,Mb,127.0,,,0.0,NEI,1974101040.0
282,27:23.1,-60.549,153.785,10.0,6.1,Mw,137.0,,,1.28,NEI,2007081340.0
283,45:09.8,52.636,-32.07,33.0,6.9,Ms,160.0,,,0.0,NEI,1974101640.0
284,19:43.9,-17.822,-178.704,582.6,6.0,Mw,459.0,,,0.84,NEI,2003101540.0
285,14:54.0,-8.42,154.034,48.0,7.2,Ms,84.0,,,0.0,NEI,1974102340.0
286,59:56.3,70.843,53.69,0.0,6.7,Mb,254.0,,,0.0,NEI,1975101840.0
287,32:07.7,42.158,142.361,44.0,6.7,Ms,353.0,,,1.13,NEI,1982032140.0
288,24:10.4,-15.731,-179.329,33.0,6.6,Mw,198.0,,,0.98,NEI,1998011410.0
289,32:45.6,58.775,-154.7006,131.85,6.34,ML,150.0,,,1.04,AK,
290,21:41.2,-53.566,-28.345,33.0,6.0,Mb,41.0,,,0.0,NEI,1974112040.0
291,11:29.1,30.909000000000002,138.431,403.1,6.1,Mb,488.0,,,1.15,NEI,1984042440.0
292,06:35.2,-5.012,129.779,33.0,6.5,Ms,75.0,,,0.0,NEI,1974120340.0
293,23:49.3,-7.933,-74.37899999999999,152.1,6.1,Mw,515.0,,,0.79,NEI,2007071240.0
294,55:47.1,-2.3080000000000003,99.04299999999999,33.0,6.8,Ms,59.0,,,0.0,NEI,1974122440.0
295,46:28.8,34.733000000000004,73.1,8.0,6.4,Mw,471.0,,,0.98,NEI,2005100841.0
296,55:13.5,61.84,-149.56,51.0,6.1,ML,0.0,,,,AK,
297,09:16.9,-3.1719999999999997,101.524,53.0,6.0,Me,465.0,,,0.91,NEI,2007091341.0
298,30:09.1,-33.816,-177.834,48.0,6.1,Mb,251.0,,,0.0,NEI,1976062940.0
299,34:41.3,29.406,101.709,33.0,6.0,Ms,84.0,,,0.0,NEI,1975011540.0
300,02:02.5,32.455,78.43,33.0,6.8,Ms,180.0,,,0.0,NEI,1975011940.0
301,12:08.1,31.95,78.521,33.0,6.0,Mb,66.0,,,0.0,NEI,1975011940.0
302,59:58.9,7.042000000000001,-77.829,17.0,6.5,Me,462.0,,,1.01,NEI,2000110840.0
303,43:39.1,53.113,173.497,10.0,7.6,Ms,205.0,,,0.0,NEI,1975020240.0
304,36:07.5,40.641,122.58,33.0,7.4,Ms,166.0,,,0.0,NEI,1975020440.0
305,51:44.0,-7.287999999999999,149.513,33.0,6.4,Ms,94.0,,,0.0,NEI,1975020740.0
306,04:37.7,-24.886,-179.06099999999998,375.0,6.2,Mb,112.0,,,0.0,NEI,1975022240.0
307,01:39.6,-2.532,126.58200000000001,33.0,6.1,Ms,89.0,,,0.0,NEI,1977010140.0
308,36:24.7,27.545,56.32899999999999,29.0,6.2,Mb,139.0,,,0.0,NEI,1977040140.0
309,11:01.6,-2.546,138.225,33.0,6.0,Ms,46.0,,,0.0,NEI,1975031740.0
310,15:17.3,-4.368,-76.681,112.0,7.2,Me,537.0,,,0.85,NEI,1997102810.0
311,15:06.2,40.418,26.139,5.0,6.7,Ms,169.0,,,0.0,NEI,1975032740.0
312,31:06.0,42.0628,-112.5247,5.0,6.0,ML,11.0,159.0,33.0,0.13,UU,
313,34:36.6,10.04,-69.755,33.0,6.1,Ms,111.0,,,0.0,NEI,1975040540.0
314,27:18.7,71.516,-10.427,13.0,6.5,Ms,145.0,,,0.0,NEI,1975041640.0
315,40:39.9,-36.403,-98.794,33.0,6.2,Ms,102.0,,,0.0,NEI,1975042040.0
316,35:50.4,33.19,131.3,7.0,6.1,Ms,129.0,,,0.0,NEI,1975042040.0
317,36:42.1,16.395,-98.316,9.0,6.0,Mw,557.0,,,0.89,NEI,2012040220.0
318,06:43.5,35.819,79.915,33.0,6.3,Ms,120.0,,,0.0,NEI,1975042840.0
319,18:49.3,33.093,92.92399999999999,33.0,6.1,Ms,147.0,,,0.0,NEI,1975050540.0
320,07:17.8,63.2122,-150.6052,137.28,6.0,ML,24.0,,,0.21,AK,
321,11:51.5,35.997,-17.649,33.0,7.9,Ms,304.0,,,0.0,NEI,1975052640.0
322,18:35.6,0.769,122.62100000000001,70.0,6.1,Mb,194.0,,,0.0,NEI,1975052740.0
323,36:27.7,36.279,143.429,19.0,6.1,Mb,237.0,,,0.0,NEI,1975061440.0
324,20:10.7,-2.7,147.389,33.0,6.2,Mb,5.0,,,0.0,NEI,1975062340.0
325,37:41.4,38.759,129.99,560.0,6.2,Mb,298.0,,,0.0,NEI,1975062940.0
326,54:12.1,44.6883,-110.6037,3.98,6.1,Mc,16.0,101.0,21.0,0.14,WY,
327,37:27.3,29.459,-113.346,33.0,6.5,Ms,136.0,,,0.0,NEI,1975070840.0
328,04:42.4,21.485,94.7,157.0,6.5,Mb,186.0,,,0.0,NEI,1975070840.0
329,52:16.2,-40.344,78.362,10.0,6.4,Mw,87.0,,,1.07,NEI,2001011540.0
330,17:12.9,-10.002,123.8,16.0,6.1,Ms,101.0,,,0.0,NEI,1975073040.0
331,18:17.9,53.387,-161.485,33.0,6.2,Mb,241.0,,,0.0,NEI,1975080240.0
332,24:31.2,-2.4730000000000003,146.04399999999998,33.0,6.3,Ms,110.0,,,0.0,NEI,1975080640.0
333,06:39.0,10.013,125.791,40.0,6.0,Mb,185.0,,,0.0,NEI,1975082340.0
334,37:11.7,-34.759,81.84899999999999,33.0,6.1,Ms,157.0,,,0.0,NEI,1975091940.0
335,03:00.5,-11.96,-14.485999999999999,33.0,6.1,Ms,78.0,,,0.0,NEI,1975092440.0
336,05:44.6,-0.183,125.009,25.0,6.2,Mw,287.0,,,0.98,NEI,2010040541.0
337,31:35.8,30.413,66.35,33.0,6.4,Ms,82.0,,,0.0,NEI,1975100340.0
338,28:09.5,0.898,-26.772,33.0,6.7,Ms,149.0,,,0.0,NEI,1975100740.0
339,35:15.0,-24.894000000000002,-175.11900000000003,9.0,7.8,Ms,113.0,,,0.0,NEI,1975101140.0
340,39:25.9,12.946,125.91,11.0,6.1,Mb,128.0,,,0.0,NEI,1975111540.0
341,44:28.4,13.985999999999999,144.901,100.8,6.5,Mw,309.0,,,1.03,NEI,1997042320.0
342,36:25.6,-8.783,157.35399999999998,10.0,7.1,Mw,377.0,,,1.09,NEI,2010010340.0
343,24:38.4,-57.776,-25.465999999999998,33.0,6.1,Me,119.0,,,0.97,NEI,1997060210.0
344,27:03.9,19.3588,-155.0835,9.3,6.21,ML,53.0,85.0,5.0,0.11,HV,9.0
345,04:54.7,52.558,-168.22099999999998,25.0,6.4,Mw,566.0,,,0.96,NEI,2007122640.0
346,55:58.5,-11.637,-74.47800000000001,33.0,6.6,Ms,162.0,,,0.0,NEI,1976051540.0
347,35:17.8,5.2829999999999995,95.906,17.0,6.2,Ms,178.0,,,0.0,NEI,1975121740.0
348,59:44.3,61.16,-150.17,170.0,6.6,ML,0.0,,,,AK,
349,22:21.7,-4.084,142.04,115.0,6.6,Mb,90.0,,,0.0,NEI,1975122540.0
350,39:43.0,-56.772,-68.47800000000001,14.0,6.5,Ms,81.0,,,0.0,NEI,1975122940.0
351,31:36.3,-13.288,-74.899,95.0,6.0,Mb,87.0,,,0.0,NEI,1976010540.0
352,29:19.5,66.157,-16.582,33.0,6.4,Ms,160.0,,,0.0,NEI,1976011340.0
353,39:15.6,-7.3308,120.0106,549.92,6.1,Mw,,34.0,2.0,1.04,us,2013092120.0
354,01:43.4,15.324000000000002,-89.101,5.0,7.5,Ms,214.0,,,0.0,NEI,1976020440.0
355,10:37.3,-57.413999999999994,-64.415,40.0,6.0,Mb,67.0,,,0.0,NEI,1976021440.0
356,42:56.9,-40.316,-74.874,9.0,6.7,Mw,315.0,,,1.08,NEI,1998040110.0
357,50:10.0,-8.232000000000001,121.43799999999999,30.0,6.0,Mb,106.0,,,0.0,NEI,1976030340.0
358,39:35.5,3.929,-85.88,33.0,6.5,Ms,179.0,,,0.0,NEI,1976032940.0
359,30:23.4,40.381,63.619,33.0,6.0,Mb,253.0,,,0.0,NEI,1978060440.0
360,08:47.0,0.782,-79.804,9.0,6.7,Ms,104.0,,,0.0,NEI,1976040940.0
361,03:07.9,28.714000000000002,52.128,24.0,6.0,Mb,208.0,,,0.0,NEI,1976042240.0
362,12:49.8,-45.104,167.144,28.0,7.2,Mw,428.0,,,1.1,NEI,2003082140.0
363,15:19.9,46.302,13.197000000000001,10.0,6.0,Ms,257.0,,,0.0,NEI,1976091540.0
364,07:41.7,37.57,20.656,33.0,6.6,Me,402.0,,,1.36,NEI,1997111810.0
365,00:18.5,24.531,98.71,10.0,7.0,Ms,144.0,,,0.0,NEI,1976052940.0
366,08:54.2,-41.637,-75.411,28.0,6.0,Mb,163.0,,,0.0,NEI,1976053040.0
367,36:55.4,14.087,124.829,33.0,6.4,Ms,142.0,,,0.0,NEI,1976060740.0
368,09:01.8,0.5429999999999999,134.79399999999998,33.0,6.3,Ms,112.0,,,0.0,NEI,1976061540.0
369,00:46.7,-18.02,65.414,33.0,6.1,Ms,92.0,,,0.0,NEI,1976061940.0
370,54:14.4,2.403,96.348,22.0,6.2,Mw,290.0,,,0.79,NEI,2006081140.0
371,51:07.6,-4.5169999999999995,139.918,33.0,7.1,Ms,231.0,,,0.0,NEI,1976102940.0
372,15:56.5,3.807,126.552,35.0,6.3,Mw,243.0,,,1.18,NEI,2009031640.0
373,13:24.0,-8.17,114.88799999999999,40.0,6.5,Ms,120.0,,,0.0,NEI,1976071440.0
374,41:25.4,-21.906999999999996,-113.33200000000001,33.0,6.2,Ms,47.0,,,0.0,NEI,1976072640.0
375,56:39.3,4.956,118.30799999999999,33.0,6.2,Ms,100.0,,,0.0,NEI,1976072640.0
376,42:54.6,39.57,117.978,23.0,7.9,Ms,248.0,,,0.0,NEI,1976072740.0
377,48:28.0,39.349000000000004,72.615,40.0,6.8,Ms,272.0,,,0.0,NEI,1978110140.0
378,17:42.3,43.172,45.603,21.0,6.1,Ms,155.0,,,0.0,NEI,1976072840.0
379,46:55.9,26.855999999999998,97.238,33.0,6.3,Mw,402.0,,,0.86,NEI,2000060740.0
380,19:27.3,7.249,122.939,22.0,6.8,Ms,207.0,,,0.0,NEI,1976081740.0
381,17:08.2,-6.526,152.779,16.6,6.7,Ms,402.0,,,0.91,NEI,1988072340.0
382,13:15.7,-29.349,77.65899999999999,33.0,6.5,Ms,124.0,,,0.0,NEI,1976110240.0
383,04:08.9,27.605,101.052,33.0,6.5,Ms,158.0,,,0.0,NEI,1976110640.0
384,21:22.1,33.918,59.74100000000001,33.0,6.6,Ms,205.0,,,0.0,NEI,1979111440.0
385,37:25.1,8.87,126.48,23.9,6.0,Mb,319.0,,,1.33,NEI,1991021840.0
386,26:50.5,-38.62,78.57,10.0,6.0,Mw,71.0,,,1.55,NEI,2006050640.0
387,22:18.8,39.121,44.028999999999996,36.0,7.3,Ms,25.0,,,0.0,NEI,1976112440.0
388,37:53.6,-19.782,-177.486,398.2,6.1,Unk,439.0,,,1.02,NEI,1993070940.0
389,50:54.2,41.292,-125.95299999999999,16.0,7.2,Mw,420.0,,,1.2,NEI,2005061540.0
390,40:57.8,-20.52,-68.919,82.0,6.5,Mb,269.0,,,0.0,NEI,1976113040.0
391,25:58.8,28.203000000000003,130.211,27.6,6.1,Me,401.0,,,1.16,NEI,1995101840.0
392,39:41.3,38.146,91.007,27.0,6.3,Ms,141.0,,,0.0,NEI,1977010140.0
393,09:10.1,-10.443,119.072,33.0,6.1,Mb,21.0,,,0.0,NEI,1977082540.0
394,41:49.6,-41.731,174.25,50.0,6.0,Ms,129.0,,,0.0,NEI,1977011840.0
395,35:43.5,40.080999999999996,71.41,20.0,6.1,Mw,510.0,,,0.9,NEI,2011071920.0
396,43:12.4,-24.725,-63.507,570.1,6.4,Mw,503.0,,,0.74,NEI,2005032140.0
397,29:18.9,-66.44800000000001,-82.584,33.0,6.2,Ms,118.0,,,0.0,NEI,1977020540.0
398,41:06.2,-60.933,-23.09,33.0,6.3,Mb,45.0,,,0.0,NEI,1977021040.0
399,34:04.1,53.566,170.032,33.0,6.7,Ms,251.0,,,0.0,NEI,1977021940.0
400,21:54.1,45.772,26.761,94.0,6.4,Mb,301.0,,,0.0,NEI,1977030440.0
401,17:28.0,0.451,100.021,22.0,6.0,Ms,50.0,,,0.0,NEI,1977030840.0
402,10:19.5,-14.427,-177.957,2.0,6.0,Ms,130.0,,,0.0,NEI,1977032340.0
403,35:34.8,7.313,-34.897,8.0,6.5,Mw,556.0,,,0.85,NEI,2008052340.0
404,45:50.2,26.861,142.44,33.0,6.2,Ms,191.0,,,0.0,NEI,1977042140.0
405,39:35.2,-14.12,-14.433,33.0,6.0,Mb,82.0,,,0.0,NEI,1977061440.0
406,18:35.8,22.615,-45.111000000000004,33.0,6.0,Ms,256.0,,,0.0,NEI,1977062840.0
407,49:16.0,-54.158,158.89,10.0,6.5,Ms,37.0,,,0.0,NEI,1980020740.0
408,16:40.3,-33.797,-179.72,31.0,6.0,Mb,102.0,,,0.0,NEI,1977072240.0
409,08:41.6,-11.145,118.38799999999999,33.0,6.1,Mb,50.0,,,0.0,NEI,1977081940.0
410,43:30.6,-10.565999999999999,118.38600000000001,33.0,6.1,Mb,24.0,,,0.0,NEI,1977081940.0
411,50:01.4,-59.426,-20.508000000000003,33.0,7.1,Ms,118.0,,,0.0,NEI,1977082640.0
412,23:40.5,17.441,119.869,12.0,6.2,Ms,296.0,,,0.0,NEI,1977082940.0
413,42:05.4,7.335,-76.298,33.0,6.4,Ms,193.0,,,0.0,NEI,1977083140.0
414,19:23.7,35.048,23.029,33.0,6.0,Ms,198.0,,,0.0,NEI,1977091140.0
415,16:55.4,11.822000000000001,143.154,9.2,6.0,Me,207.0,,,1.09,NEI,1998092210.0
416,10:43.7,-9.952,117.319,33.0,6.3,Ms,91.0,,,0.0,NEI,1977100740.0
417,53:53.6,-25.855999999999998,-175.40599999999998,33.0,7.2,Ms,151.0,,,0.0,NEI,1977101040.0
418,26:40.4,-27.914,173.084,33.0,6.7,Ms,268.0,,,0.0,NEI,1977101740.0
419,27:23.3,-28.307,-62.99,608.5,7.0,Me,568.0,,,0.89,NEI,2000042340.0
420,20:11.3,32.693000000000005,88.38799999999999,33.0,6.5,Ms,199.0,,,0.0,NEI,1977111840.0
421,26:24.7,-31.028000000000002,-67.767,13.0,7.4,Ms,255.0,,,0.0,NEI,1977112340.0
422,34:58.3,-31.178,-66.957,33.0,6.0,Mb,36.0,,,0.0,NEI,1977112340.0
423,02:31.0,-31.615,-67.57300000000001,23.0,6.3,Ms,90.0,,,0.0,NEI,1977112440.0
424,59:58.5,-21.894000000000002,-138.959,0.0,6.0,Mb,131.0,,,0.0,NEI,1977112440.0
425,14:18.6,17.359,-54.848,33.0,6.4,Ms,201.0,,,0.0,NEI,1977121340.0
426,00:32.8,25.51,143.112,33.0,6.8,Ms,220.0,,,0.0,NEI,1977122140.0
427,45:36.7,16.659000000000002,40.278,33.0,6.6,Ms,186.0,,,0.0,NEI,1977122840.0
428,31:22.1,19.066,122.096,15.0,7.1,Ms,289.0,,,0.0,NEI,1979082640.0
429,26:26.7,5.734,-32.904,33.0,6.1,Ms,66.0,,,0.0,NEI,1978021140.0
430,14:54.4,-4.843999999999999,125.412,510.0,6.3,Mb,100.0,,,0.0,NEI,1978022140.0
431,21:15.0,55.138000000000005,165.40099999999998,33.0,6.0,Mb,293.0,,,1.08,NEI,1982053140.0
432,42:35.1,31.807,137.982,359.9,6.2,Unk,484.0,,,0.89,NEI,1989061640.0
433,30:10.1,26.323,140.482,430.6,6.1,Me,478.0,,,0.93,NEI,1999070340.0
434,38:29.5,16.8451,-99.5286,21.0,6.2,Mw,,45.0,1.0,1.09,us,2013082120.0
435,42:36.3,29.801,-67.4,20.0,6.1,Mb,272.0,,,0.0,NEI,1978032440.0
436,40:29.2,33.033,82.285,27.0,6.0,Ms,156.0,,,0.0,NEI,1978040440.0
437,11:41.8,10.035,-77.954,35.0,6.1,Ms,300.0,,,0.0,NEI,1978040440.0
438,52:18.9,-11.36,116.685,33.0,6.7,Mb,198.0,,,0.0,NEI,1978041040.0
439,56:27.1,4.873,127.48100000000001,94.2,6.0,Mb,263.0,,,0.93,NEI,1985060440.0
440,50:28.2,31.055,130.135,161.0,6.3,Mb,390.0,,,0.0,NEI,1978052340.0
441,34:40.9,24.705,142.57,24.9,6.0,Mb,397.0,,,1.01,NEI,1991111140.0
442,23:59.7,-44.971000000000004,-79.488,10.0,6.2,Mw,36.0,,,1.43,NEI,1998011910.0
443,57:12.5,-57.096000000000004,-140.888,33.0,6.0,Ms,11.0,,,0.0,NEI,1978060340.0
444,32:33.9,8.249,122.40299999999999,24.0,6.9,Ms,218.0,,,0.0,NEI,1978061440.0
445,03:21.0,40.739000000000004,23.229,3.0,6.4,Ms,292.0,,,0.0,NEI,1978062040.0
446,25:32.1,-0.16699999999999998,131.797,33.0,6.1,Ms,123.0,,,0.0,NEI,1978080340.0
447,53:37.1,-35.863,-17.648,10.0,6.0,Ms,64.0,,,0.0,NEI,1978081040.0
448,05:02.5,-47.669,32.54,10.0,6.2,Ms,151.0,,,0.0,NEI,1978082140.0
449,02:10.9,10.174,-85.184,33.3,6.3,Ms,300.0,,,1.15,NEI,1991031640.0
450,36:57.3,49.898,78.925,0.0,6.0,Mb,214.0,,,0.0,NEI,1978091540.0
451,23:40.4,48.268,154.328,38.9,6.3,Mb,558.0,,,0.89,NEI,1991021640.0
452,35:56.6,33.385999999999996,57.434,33.0,7.4,Ms,197.0,,,0.0,NEI,1978091640.0
453,35:20.4,38.053000000000004,48.985,46.0,6.2,Ms,159.0,,,0.0,NEI,1980050440.0
454,52:47.6,16.01,-96.59100000000001,18.0,7.7,Ms,342.0,,,0.0,NEI,1978112940.0
455,18:04.2,44.853,146.273,170.0,6.2,Me,596.0,,,0.93,NEI,1996020140.0
456,05:20.6,32.139,49.646,33.0,6.2,Ms,203.0,,,0.0,NEI,1978121440.0
457,20:28.8,10.16,-104.0,10.0,6.6,Me,242.0,,,1.14,NEI,1995120140.0
458,01:32.3,-4.075,101.169,23.0,6.4,Me,384.0,,,1.15,NEI,2007091440.0
459,59:55.7,47.883,48.128,0.0,6.0,Mb,225.0,,,0.0,NEI,1979011740.0
460,33:50.7,54.776,-161.339,35.1,6.1,Mb,563.0,,,1.0,NEI,1995031440.0
461,14:58.3,55.543,-156.835,11.4,6.9,Ms,507.0,,,1.17,NEI,1989090440.0
462,17:18.4,-16.66,-72.66199999999999,87.2,6.8,Me,422.0,,,0.85,NEI,1999040340.0
463,23:49.0,-43.431999999999995,40.779,10.0,6.1,Ms,34.0,,,0.0,NEI,1979021840.0
464,27:06.6,60.74,-141.55,16.0,7.4,ML,0.0,,,,AK,
465,49:52.8,1.03,120.402,28.0,6.0,Ms,222.0,,,0.0,NEI,1979030840.0
466,26:33.8,-9.558,147.959,33.0,6.1,Ms,202.0,,,0.0,NEI,1979030940.0
467,31:07.4,-36.719,78.744,10.0,6.2,Ms,28.0,,,0.0,NEI,1979031940.0
468,00:24.9,-36.007,-102.601,10.0,6.5,Ms,98.0,,,0.0,NEI,1979041440.0
469,23:18.2,42.255,18.752,8.0,6.2,Ms,342.0,,,0.0,NEI,1979052440.0
470,54:35.3,-52.996,159.754,10.0,6.0,Ms,148.0,,,0.0,NEI,1979042340.0
471,50:48.3,-21.011,-178.981,624.6,6.2,Unk,370.0,,,1.04,NEI,1985082840.0
472,39:30.9,9.33,125.61399999999999,23.0,6.0,Ms,175.0,,,0.0,NEI,1979050140.0
473,12:49.0,53.62,-168.94,150.0,6.1,ML,0.0,,,,AK,
474,41:28.3,-15.25,-70.294,199.5,6.0,Unk,401.0,,,0.98,NEI,1994061640.0
475,41:10.4,-8.254,115.84700000000001,38.0,6.2,Ms,221.0,,,0.0,NEI,1979102040.0
476,47:58.1,-30.811999999999998,117.179,6.0,6.1,Ms,104.0,,,0.0,NEI,1979060240.0
477,16:13.9,-36.383,-97.70299999999999,10.0,6.5,Mw,99.0,,,1.29,NEI,1997051110.0
478,49:51.9,8.106,-38.086,10.0,6.0,Ms,247.0,,,0.0,NEI,1979061040.0
479,11:22.4,17.208,-94.338,166.2,6.7,Mw,518.0,,,0.0,UNM,2011040720.0
480,02:02.5,7.632999999999999,-82.766,24.5,6.1,Mw,422.0,,,1.01,NEI,2001082540.0
481,31:19.8,-11.149000000000001,107.709,31.0,6.9,Ms,287.0,,,0.0,NEI,1979072440.0
482,53:45.9,-22.715,-177.49400000000003,181.0,6.4,Mb,157.0,,,0.0,NEI,1979080540.0
483,52:09.5,10.797,-42.254,10.0,7.0,Mw,383.0,,,1.1,NEI,1996060210.0
484,59:05.6,-2.001,135.93200000000002,16.0,6.3,Ms,193.0,,,1.13,NEI,1994112040.0
485,03:25.1,-60.526,-50.303999999999995,10.0,6.2,Ms,69.0,,,0.0,NEI,1979092340.0
486,37:12.5,1.193,94.245,27.0,6.8,Ms,315.0,,,0.0,NEI,1979092940.0
487,25:22.3,-46.675,165.707,33.0,7.4,Ms,88.0,,,0.0,NEI,1979101240.0
488,40:42.4,32.2862,-115.2953,10.0,7.2,Mw,11.0,,,0.11,CI,146076.0
489,12:25.3,18.552,145.363,219.2,6.3,Unk,319.0,,,1.01,NEI,1994123040.0
490,56:41.8,13.639000000000001,-90.65799999999999,80.5,6.0,Mw,186.0,,,0.93,NEI,1997120410.0
491,53:03.5,-7.656000000000001,108.25200000000001,62.0,6.1,Mb,217.0,,,0.0,NEI,1979110240.0
492,43:38.8,-23.576,-174.858,32.0,6.6,Ms,153.0,,,0.0,NEI,1979111340.0
493,21:25.7,-16.76,-179.984,33.0,6.9,Ms,117.0,,,0.0,NEI,1979111640.0
494,40:29.8,4.805,-76.217,108.0,6.4,Mb,311.0,,,0.0,NEI,1979112340.0
495,19:04.3,-18.937,-176.59400000000002,33.0,6.2,Ms,132.0,,,0.0,NEI,1979112440.0
496,26:16.8,28.881999999999998,140.701,110.0,6.1,Mb,227.0,,,0.0,NEI,1979121140.0
497,59:03.3,1.598,-79.358,24.0,7.7,Ms,205.0,,,0.0,NEI,1979121240.0
498,02:41.6,-3.299,102.712,33.0,6.6,Ms,82.0,,,0.0,NEI,1979121540.0
499,42:40.0,38.815,-27.78,10.0,6.7,Ms,249.0,,,0.0,NEI,1980010140.0
500,58:39.8,-17.649,-171.18400000000003,33.0,6.4,Ms,148.0,,,0.0,NEI,1980020340.0
501,14:31.5,-58.217,-7.615,10.0,6.2,Mw,73.0,,,1.34,NEI,2007030840.0
502,09:29.6,36.516999999999996,76.892,63.0,6.1,Mb,241.0,,,0.0,NEI,1980021340.0
503,02:47.2,30.506,88.583,33.0,6.2,Ms,224.0,,,0.0,NEI,1980022240.0
504,02:24.2,27.291999999999998,126.836,18.1,6.0,Mw,279.0,,,0.95,NEI,2007080740.0
505,43:37.9,23.866999999999997,-45.558,10.0,6.3,Ms,261.0,,,0.0,NEI,1980032640.0
506,04:31.9,-23.465999999999998,-177.297,79.0,6.7,Mb,170.0,,,0.0,NEI,1980041340.0
507,11:17.2,12.115,57.93899999999999,62.4,6.5,Unk,224.0,,,1.04,NEI,1995052640.0
508,35:38.7,-56.369,147.056,10.0,6.1,Mw,106.0,,,1.15,NEI,1999122440.0
509,58:25.3,-6.197,125.76,33.0,6.1,Ms,98.0,,,0.0,NEI,1980051540.0
510,44:50.9,37.5538,-118.807,14.2,6.1,ML,7.0,191.0,4.0,0.1,NC,10530.0
511,00:09.1,-19.448,-69.255,33.0,6.4,Mw,300.0,,,1.26,NEI,2001072440.0
512,08:08.1,-18.685,-174.705,134.7,6.7,Mw,529.0,,,1.0,NEI,2012042820.0
513,19:26.4,-57.973,-10.655999999999999,10.0,6.0,Mb,86.0,,,0.0,NEI,1980062140.0
514,10:53.0,-5.801,104.288,33.0,6.0,Ms,232.0,,,1.23,NEI,1985122840.0
515,11:52.8,39.269,23.041,14.0,6.4,Ms,156.0,,,0.0,NEI,1980070940.0
516,52:20.6,-28.997,-69.675,110.0,6.1,Mb,180.0,,,0.0,NEI,1980071940.0
517,58:40.8,29.598000000000003,81.092,18.0,6.5,Ms,257.0,,,0.0,NEI,1980072940.0
518,45:09.5,15.888,-88.516,22.0,6.4,Ms,185.0,,,0.0,NEI,1980080940.0
519,54:49.2,35.552,140.464,62.3,6.2,Mw,412.0,,,0.89,NEI,2000060340.0
520,55:27.0,-3.218,142.543,13.0,6.6,Mw,97.0,18.0,5.0,1.42,NEI,2013041620.0
521,00:00.0,55.8,-155.6,0.0,6.3,ML,0.0,,,,AK,
522,39:09.8,36.221,1.611,10.0,6.2,Mb,187.0,,,0.0,NEI,1980101040.0
523,53:35.1,18.211,-98.24,72.0,6.4,Mb,326.0,,,0.0,NEI,1980102440.0
524,56:47.5,8.791,93.198,12.0,6.2,Me,364.0,,,0.97,NEI,2004122940.0
525,27:39.3,40.652,-124.6925,29.33,6.5,Mw,48.0,220.0,36.0,0.2,NC,713380.0
526,36:58.2,-51.422,28.796,10.0,6.7,Ms,110.0,,,0.0,NEI,1980111140.0
527,00:46.9,27.394000000000002,88.75200000000001,17.0,6.1,Ms,232.0,,,0.0,NEI,1980111940.0
528,34:53.8,40.914,15.366,10.0,6.9,Ms,265.0,,,0.0,NEI,1980112340.0
529,14:19.6,-20.275,-176.03599999999997,209.9,6.0,Mw,319.0,,,0.86,NEI,2002090740.0
530,20:04.7,30.601,140.589,84.6,6.6,Unk,454.0,,,0.96,NEI,1989042740.0
531,39:47.3,29.244,128.136,242.0,6.1,Mb,224.0,,,0.0,NEI,1981010240.0
532,21:31.4,-60.882,-55.965,10.0,6.0,Mw,212.0,,,1.07,NEI,2012011520.0
533,11:01.0,-4.5760000000000005,139.232,33.0,6.7,Ms,128.0,,,0.0,NEI,1981011940.0
534,44:25.7,-3.471,146.13,33.0,6.1,Ms,67.0,,,0.0,NEI,1981011940.0
535,13:51.7,30.927,101.098,33.0,6.8,Ms,188.0,,,0.0,NEI,1981012340.0
536,54:41.6,-29.682,60.839,10.0,6.8,Ms,229.0,,,0.0,NEI,1981012340.0
537,50:00.8,-22.239,175.018,21.8,6.7,Ms,211.0,,,1.12,NEI,1988110740.0
538,58:05.9,38.209,23.288,29.0,6.4,Ms,210.0,,,0.0,NEI,1981030440.0
539,09:03.0,-6.567,-81.15,15.0,6.0,Mw,208.0,,,0.98,NEI,2009020940.0
540,37:35.0,-59.732,149.798,10.0,6.1,Ms,39.0,,,1.27,NEI,1985070840.0
541,17:33.7,-57.591,148.079,10.0,6.5,Ms,122.0,,,0.0,NEI,1981042740.0
542,41:41.2,43.233000000000004,150.222,49.0,6.1,Ms,272.0,,,0.0,NEI,1981043040.0
